entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
financial_3,"U.S. BANK NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION, FORMERLY KNOWN AS FIRSTAR BANK, N.A., AS AGENT",US BANK NA A NATIONAL BANKING ASSOCIATION FORMERLY KNOWNAS FIRSTAR BANK NA,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION, FORRMERLY KNOWN AS FIRSTAR BANK, N.A., SUCCESSOR BY MERGER WITH FIRSTAR BANK MISSOURI, NATIONAL ASSOCIATION AND FORMERLY KNOWN AS MERCANTILE BANK NATIONAL ASSOCIATION",US BANK NA A NATIONAL BANKING ASSOCIATION FORRMERLY KNOWNAS FIRSTAR BANK NA SUCCESSOR BY MERGER WITH FIRSTAR BANK MISSOURI NATIONAL ASSOCIATIONAND FORMERLY KNOWNAS MERCANTILE BANK NA,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS ADMINISTRATIVE AGENT",US BANK NA,US BANK NA,278,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS AGENT",US BANK NA,US BANK NA,1542,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT",US BANK NA,US BANK NA,50363,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (FIRST LIEN 2011)",US BANK NA FIRST LIEN 2011,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (FIRST LIEN 2014)",US BANK NA FIRST LIEN 2014,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (SECOND LIEN 2011)",US BANK NA SECOND LIEN 2011,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (SECOND LIEN 2014)",US BANK NA SECOND LIEN 2014,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT FOR THE SECURED PARTIES",US BANK NA FOR THE SECURED PARTIES,US BANK NA,2,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL TRUSTEE",US BANK NA,US BANK NA,358,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS FIRST LIEN NOTES COLLATERAL AGENT",US BANK NA AS FIRST LIEN NOTES COLLATERAL AGENT,US BANK NA,2,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS NOTES COLLATERAL AGENT",US BANK NA,US BANK NA,641,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS OWNER TRUSTEE, AS SUCCESSOR IN INTEREST TO STATE STREET BANK AND TRUST CO. OF CONNECTICUT, N.A.",US BANK NA AS OWNER TRUSTEE AS SUCCESSOR IN INTEREST TO STATE STREET BANK & TRUST CO OF CONNECTICUT NA,US BANK NA,16,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS SECOND LIEN NOTES COLLATERAL AGENT",US BANK NA AS SECOND LIEN NOTES COLLATERAL AGENT,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS SECURED NOTES COLLATERAL AGENT",US BANK NA AS SECURED NOTES COLLATERAL AGENT,US BANK NA,96,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS SUCCESSOR AGENT",US BANK NA,US BANK NA,20,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS SUCCESSOR COLLATERAL AGENT TO BANK OF AMERICA, N.A. (AS SUCCESSOR TO LASALLE BANK NATIONAL ASSOCIATION)",US BANK NA TO BANK OF AMERICA NA AS SUCCESSOR TO LASALLE BANK NA,US BANK NA,59,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS SUCCESSOR IN INTEREST TO FIRSTAR BANK, N.A.",US BANK NA AS SUCCESSOR IN INTEREST TO FIRSTAR BANK NA,US BANK NA,20,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS THE COLLATERAL AGENT",US BANK NA,US BANK NA,14,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS TRUSTEE",US BANK NA,US BANK NA,328,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS TRUSTEE AND COLLATERAL AGENT",US BANK NA & COLLATERAL AGENT,US BANK NA,371,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, AS TRUSTEE AND SECURED PARTY",US BANK NA & SECURED PARTY,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, F/K/A FIRSTAR BANK, NATIONAL ASSOCIATION F/K/A STAR BANK, NATIONAL ASSOCIATION",US BANK NA F K A FIRSTAR BANK NA F K A STAR BANK NA,US BANK NA,2,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, F/K/A FIRSTAR BANK, NATIONAL ASSOCIATION, F/K/A STAR BANK, NATIONAL ASSOCAITION",US BANK NA F K A FIRSTAR BANK NA F K A STAR BANK NATIONAL ASSOCAITION,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, FORMERLY KNOWN AS FIRSTAR BANK, NATIONAL ASSOCIATION, FORMERLY KNOWN AS STAR BANK, NATIONAL ASSOCIATION",US BANK NA FORMERLY KNOWNAS FIRSTAR BANK NA FORMERLY KNOWNAS STAR BANK NA,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, NOT IN ITS INDIVIDUAL CAPACITY BUT SOLELY AS NOTES COLLATERAL AGENT",US BANK NA NOT IN ITS INDIVIDUAL CAPACITY BUT SOLELY,US BANK NA,120,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, NOT IN ITS INDIVIDUAL CAPACITY BUT SOLEY AS NOTES COLLATERAL AGENT",US BANK NA NOT IN ITS INDIVIDUAL CAPACITY BUT SOLEY,US BANK NA,5,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK NATIONAL ASSOCIATION, SOLELY AS NOTES COLLATERAL AGENT",US BANK NA SOLELY,US BANK NA,800,88,94.55918187285924,88.78378378378379,True
financial_3,U.S. BANK NATIONAL ASSOICATION,US BANK NATIONAL ASSOICATION,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,U.S. BANK NATIONALASSOCIATION,US BANK NATIONALASSOCIATION,US BANK NA,6,88,94.55918187285924,88.78378378378379,True
financial_3,U.S. BANK OF WASHINGTON NATIONAL ASSOCIATION,US BANK OF WASHINGTON NA,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK OF WASHINGTON, N.A.",US BANK OF WASHINGTON NA,US BANK NA,2,88,94.55918187285924,88.78378378378379,True
financial_3,U.S. BANK TRUST COMPANY NATIONAL ASSOCIATION (AS SUCCESSOR IN INTEREST TO U.S BANK NATIONAL ASSOCIATION),US BANK TRUST CO NA AS SUCCESSOR IN INTEREST TO US BANK NA,US BANK NA,11,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, N.A., AS NOTES COLLATERAL AGENT",US BANK TRUST CO NA,US BANK NA,11,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION",US BANK TRUST CO NA,US BANK NA,3728,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION (AS SUCCESSOR TO U.S. BANK NATIONAL ASSOCIATION)",US BANK TRUST CO NA AS SUCCESSOR TO US BANK NA,US BANK NA,14,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION (SUCCESSOR IN INTEREST TO U.S. BANK NATIONAL ASSOCIATION), AS COLLATERAL AGENT",US BANK TRUST CO NA SUCCESSOR IN INTEREST TO US BANK NA,US BANK NA,81,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, AS AGENT",US BANK TRUST CO NA,US BANK NA,18,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, AS COLLATERAL AGENT",US BANK TRUST CO NA,US BANK NA,487,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, AS NOTES COLLATERAL AGENT",US BANK TRUST CO NA,US BANK NA,1032,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, AS SUCCESSOR TO U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT",US BANK TRUST CO NA AS SUCCESSOR TO US BANK NA,US BANK NA,48,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, IN ITS CAPACITY AS COLLATERAL AGENT FOR THE SECURED PARTIES",US BANK TRUST CO NA IN ITS CAPACITY FOR THE SECURED PARTIES,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, SUCCESSOR IN INTEREST TO U.S. BANK NATIONAL ASSOCIATION",US BANK TRUST CO NA SUCCESSOR IN INTEREST TO US BANK NA,US BANK NA,56,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST NATIONAL ASSOCIATES, AS SUCCESSOR CORPORATE TRUSTEE TO STATE STREET BANK AND TRUST COMPANY, N.A.",US BANK TRUST NATIONAL ASSOCIATES AS SUCCESSOR CORPORATE TRUSTEE TO STATE STREET BANK & TRUST CO NA,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,U.S. BANK TRUST NATIONAL ASSOCIATION,US BANK TRUST NA,US BANK NA,67,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST NATIONAL ASSOCIATION, AS COLLATERAL AGENT",US BANK TRUST NA,US BANK NA,12,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST NATIONAL ASSOCIATION, AS SUCCESSOR CORPORATE TRUSTEE TO STATE STREET BANK AND TRUST COMPANY, N.A.",US BANK TRUST NA AS SUCCESSOR CORPORATE TRUSTEE TO STATE STREET BANK & TRUST CO NA,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK TRUST NATIONAL ASSOCIATION, AS SUCCESSOR CORPORATE TRUSTEE TO STREET BANK AND TRUST COMPANY N.A.",US BANK TRUST NA AS SUCCESSOR CORPORATE TRUSTEE TO STREET BANK & TRUST CO NA,US BANK NA,75,88,94.55918187285924,88.78378378378379,True
financial_3,U.S. BANK TRUSTEES LIMITED,US BANK TRUSTEES LTD,US BANK NA,1281,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, N.A.",US BANK NA,US BANK NA,145,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, N.A., AS COLLATERAL AGENT",US BANK NA,US BANK NA,318,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, N.A., F/K/A FIRSTAR BANK, N.A.",US BANK NA F K A FIRSTAR BANK NA,US BANK NA,1,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, N.A., NATIONAL ASSOCIATION",US BANK NA NA,US BANK NA,19,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, NATIONAL ASSOCIATION",US BANK NA,US BANK NA,561,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, NATIONAL ASSOCIATION , AS COLLATERAL AGENT",US BANK NA,US BANK NA,2,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, NATIONAL ASSOCIATION, AS AGENT",US BANK NA,US BANK NA,8,88,94.55918187285924,88.78378378378379,True
financial_3,"U.S. BANK, NATIONAL ASSOCIATION, AS COLLATERAL AGENT",US BANK NA,US BANK NA,4224,88,94.55918187285924,88.78378378378379,True
financial_4,ABELCO FINANCE LLC,ABELCO FINANCE LLC,ABELCO FINANCE LLC,38,2,100.0,100.0,False
financial_4,"ABELCO FINANCE LLC, AS AGENT",ABELCO FINANCE LLC,ABELCO FINANCE LLC,7,2,100.0,100.0,False
financial_5,ABLECO FINANCE LLC,ABLECO FINANCE LLC,ABLECO FINANCE LLC,2719,11,95.63636363636364,90.0,False
financial_5,ABLECO FINANCE LLC AS AGENT,ABLECO FINANCE LLC,ABLECO FINANCE LLC,14,11,95.63636363636364,90.0,False
financial_5,ABLECO FINANCE LLC AS COLLATERAL AGENT,ABLECO FINANCE LLC,ABLECO FINANCE LLC,14,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, A DELAWARE LIMITED LIABILITY COMPANY, AS AGENT",ABLECO FINANCE LLC A DELAWARE LTD LIABILITY CO,ABLECO FINANCE LLC,25,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, AS ADMINISTRATIVE AGENT",ABLECO FINANCE LLC,ABLECO FINANCE LLC,6,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, AS AGENT",ABLECO FINANCE LLC,ABLECO FINANCE LLC,811,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, AS AGENT, A DELAWARE LIMITED LIABILITY COMPANY",ABLECO FINANCE LLC A DELAWARE LTD LIABILITY CO,ABLECO FINANCE LLC,126,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, AS COLLATERAL AGENT",ABLECO FINANCE LLC,ABLECO FINANCE LLC,1328,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, AS COLLATERAL AGENT, A DELAWARE LIMITED LIABILITY COMPANY",ABLECO FINANCE LLC A DELAWARE LTD LIABILITY CO,ABLECO FINANCE LLC,2,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE LLC, AS SUCCESSOR COLLATERAL AGENT",ABLECO FINANCE LLC,ABLECO FINANCE LLC,1,11,95.63636363636364,90.0,False
financial_5,"ABLECO FINANCE, LLC",ABLECO FINANCE LLC,ABLECO FINANCE LLC,64,11,95.63636363636364,90.0,False
financial_6,"ABN AMRO BANK N.V., AS COLLATERAL AGENT",ABNAMRO BANK NV,ABNAMRO BANK,14,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK N.V., SAN FRANCISCO ET AL",ABNAMRO BANK NV SAN FRANCISCO ET AL,ABNAMRO BANK,4,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK N.W., AS AGENT",ABNAMRO BANK N W,ABNAMRO BANK,1,17,95.01888985759949,90.0,False
financial_6,ABN AMRO BANK NV,ABNAMRO BANK NV,ABNAMRO BANK,1,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK, INC. AS ADMINISTRATIVE AGENT",ABNAMRO BANK INC,ABNAMRO BANK,5,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK, INC. AS ADMINSTRATIVE AGENT",ABNAMRO BANK INC AS ADMINSTRATIVE AGENT,ABNAMRO BANK,2,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK, N.V.",ABNAMRO BANK NV,ABNAMRO BANK,31,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK, N.V. AS AGENT",ABNAMRO BANK NV,ABNAMRO BANK,13,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK, N.V., AS AGENT",ABNAMRO BANK NV,ABNAMRO BANK,16,17,95.01888985759949,90.0,False
financial_6,ABN AMRO BANK N. V,ABNAMRO BANK NV,ABNAMRO BANK,3,17,95.01888985759949,90.0,False
financial_6,ABN AMRO BANK N.V,ABNAMRO BANK NV,ABNAMRO BANK,2,17,95.01888985759949,90.0,False
financial_6,ABN AMRO BANK N.V.,ABNAMRO BANK NV,ABNAMRO BANK,370,17,95.01888985759949,90.0,False
financial_6,ABN AMRO BANK N.V. AS ADMINISTRATIVE AGENT,ABNAMRO BANK NV,ABNAMRO BANK,1,17,95.01888985759949,90.0,False
financial_6,ABN AMRO BANK N.V. NEW YORK BRANCH,ABNAMRO BANK NV NEW YORK BRANCH,ABNAMRO BANK,6,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK N.V.,",ABNAMRO BANK NV,ABNAMRO BANK,1,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK N.V., AS AGENT",ABNAMRO BANK NV,ABNAMRO BANK,437,17,95.01888985759949,90.0,False
financial_6,"ABN AMRO BANK N.V., AS AGENT DANIEL P. TAYLOR",ABNAMRO BANK NV DANIEL P TAYLOR,ABNAMRO BANK,18,17,95.01888985759949,90.0,False
financial_7,AC ACQUISITION I LLC,AC ACQUISITION I LLC,AC ACQUISITION I LLC,10,2,100.0,100.0,False
financial_7,"AC ACQUISITION I LLC, AS ADMINISTRATIVE AGENT",AC ACQUISITION I LLC,AC ACQUISITION I LLC,10,2,100.0,100.0,False
financial_8,"ACAS, LLC, AS AGENT",ACAS LLC,ACAS LLC,1,2,100.0,100.0,False
financial_8,"ACAS, LLC",ACAS LLC,ACAS LLC,1,2,100.0,100.0,False
financial_9,"ACF FINCO I LP, AS ASSIGNEE AND SUCCESSOR AGENT",ACF FINCO I LP AS ASSIGNEE & SUCCESSOR AGENT,ACF FINCO I,4,5,93.33333333333333,90.0,False
financial_9,"ACF FINCO I LP, AS COLLATERAL AGENT",ACF FINCO I LP,ACF FINCO I,9,5,93.33333333333333,90.0,False
financial_9,ACF FINCO I LP,ACF FINCO I LP,ACF FINCO I,237,5,93.33333333333333,90.0,False
financial_9,"ACF FINCO I LP, A DELAWARE LIMITED PARTNERSHIP",ACF FINCO I LP A DELAWARE LTD PARTNERSHIP,ACF FINCO I,367,5,93.33333333333333,90.0,False
financial_9,"ACF FINCO I LP, AS AGENT",ACF FINCO I LP,ACF FINCO I,145,5,93.33333333333333,90.0,False
financial_10,"ACHAR, CHRIS",ACHAR CHRIS,ACHAR CHRIS,1,2,95.0,95.0,False
financial_10,"ACHAR, CHRIS, MR.",ACHAR CHRIS MR,ACHAR CHRIS,1,2,95.0,95.0,False
financial_11,"ACQUIOM AGENCY SERVICES LLC, AS ADMINISTRATIVE AGENT",ACQUIOM AGENCY SERVICES LLC,ACQUIOM AGENCY SERVICES LLC,3,3,100.0,100.0,False
financial_11,"ACQUIOM AGENCY SERVICES LLC, AS AGENT",ACQUIOM AGENCY SERVICES LLC,ACQUIOM AGENCY SERVICES LLC,9,3,100.0,100.0,False
financial_11,ACQUIOM AGENCY SERVICES LLC,ACQUIOM AGENCY SERVICES LLC,ACQUIOM AGENCY SERVICES LLC,896,3,100.0,100.0,False
financial_12,"ADAMS CAPITAL MANAGEMENT III, L.P.",ADAMS CAPITAL MANAGEMENT III LP,ADAMS CAPITAL MANAGEMENT III,6,2,98.36065573770492,98.36065573770492,False
financial_12,"ADAMS CAPITAL MANAGEMENT II, L.P.",ADAMS CAPITAL MANAGEMENT II LP,ADAMS CAPITAL MANAGEMENT III,4,2,98.36065573770492,98.36065573770492,False
financial_13,ADAMS STREET CREDIT ADVISORS LP,ADAMS STREET CREDIT ADVISORS LP,ADAMS STREET CREDIT ADVISORS,58,3,100.0,100.0,False
financial_13,"ADAMS STREET CREDIT ADVISORS LP, AS AGENT",ADAMS STREET CREDIT ADVISORS LP,ADAMS STREET CREDIT ADVISORS,26,3,100.0,100.0,False
financial_13,"ADAMS STREET CREDIT ADVISORS LP, AS COLLATERAL AGENT",ADAMS STREET CREDIT ADVISORS LP,ADAMS STREET CREDIT ADVISORS,3,3,100.0,100.0,False
financial_14,"ADIDAS NORTH AMERICA, INC.",ADIDAS NORTH AMERICA INC,ADIDAS NORTH AMERICA,5,2,100.0,100.0,False
financial_14,"ADIDAS NORTH AMERICA, INC., AS COLLATERAL AGENT",ADIDAS NORTH AMERICA INC,ADIDAS NORTH AMERICA,5,2,100.0,100.0,False
financial_15,"ADVANCED TECHNOLOGY MATERIALS, INC.",ADVANCED TECHNOLOGY MATERIALS INC,ADVANCED TECHNOLOGY VENTURES VII,14,9,95.41339740702156,90.0,False
financial_15,ADVANCED TECHNOLOGY VENTURES,ADVANCED TECHNOLOGY VENTURES,ADVANCED TECHNOLOGY VENTURES VII,16,9,95.41339740702156,90.0,False
