entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
non_financial_9,"MICROSEMI STORAGE SOLUTIONS, INC. (F/K/A PMC-SIERRA, INC.)",MICROSEMI STORAGE SOLUTIONS INC F K A PMC-SIERRA INC,MICROSEMI CORP,615,11,90.84482758620689,88.44827586206895,False
non_financial_9,MICROSEMI CORP.-MEMORY AND STORAGE SOLUTIONS,MICROSEMI CORP -MEMORY & STORAGE SOLUTIONS,MICROSEMI CORP,45,11,90.84482758620689,88.44827586206895,False
non_financial_9,MICROSEMI CORP.-SECURITY SOLUTIONS,MICROSEMI CORP -SECURITY SOLUTIONS,MICROSEMI CORP,45,11,90.84482758620689,88.44827586206895,False
non_financial_9,MICROSEMI CORPORATION,MICROSEMI CORP,MICROSEMI CORP,18804,11,90.84482758620689,88.44827586206895,False
non_financial_9,"MICROSEMI STORAGE SOLUTIONS, INC.",MICROSEMI STORAGE SOLUTIONS INC,MICROSEMI CORP,17507,11,90.84482758620689,88.44827586206895,False
non_financial_9,MICROSEMI CORP. - POWER PRODUCTS GROUP (F/K/A ADVANCED POWER TECHNOLOGY INC.),MICROSEMI CORP - POWER PRODUCTS GROUP F K A ADVANCED POWER TECHNOLOGY INC,MICROSEMI CORP,631,11,90.84482758620689,88.44827586206895,False
non_financial_9,"MICROSEMI CORP. - RF INTEGRATED SOLUTIONS (F/K/A AML COMMUNICATIONS, INC.)",MICROSEMI CORP - RF INTEGRATED SOLUTIONS F K A AML COMMUNICATIONS INC,MICROSEMI CORP,631,11,90.84482758620689,88.44827586206895,False
non_financial_9,MICROSEMI SOC CORP. (F/K/A ACTEL CORPORATION),MICROSEMI SOC CORP F K A ACTEL CORP,MICROSEMI CORP,631,11,90.84482758620689,88.44827586206895,False
non_financial_10,"MICROSEMI FREQUENCY AND TIME CORPORATION (F/K/A SYMMETRICON, INC.)",MICROSEMI FREQUENCY & TIME CORP F K A SYMMETRICON INC,MICROSEMI FREQUENCY & TIME CORP F K A SYMMETRICON INC,631,2,90.0,90.0,False
non_financial_10,MICROSEMI FREQUENCY AND TIME CORPORATION,MICROSEMI FREQUENCY & TIME CORP,MICROSEMI FREQUENCY & TIME CORP F K A SYMMETRICON INC,156,2,90.0,90.0,False
non_financial_11,"MICROSEMI SEMICONDUCTOR (U.S.) INC. (F/K/A LEGERITY, INC., ZARLINK SEMICONDUCTOR (V.N.) INC., CENTELLAX, INC., AND ZARLINK SEMICONDUCTOR (U.S.) INC.)",MICROSEMI SEMICONDUCTOR US INC F K A LEGERITY INC ZARLINK SEMICONDUCTOR V N INC CENTELLAX INC & ZARLINK SEMICONDUCTOR US INC,MICROSEMI SEMICONDUCTOR US INC F K A LEGERITY INC ZARLINK SEMICONDUCTOR V N INC CENTELLAX INC & ZARLINK SEMICONDUCTOR US INC,631,2,90.0,90.0,False
non_financial_11,MICROSEMI SEMICONDUCTOR (U.S.) INC.,MICROSEMI SEMICONDUCTOR US INC,MICROSEMI SEMICONDUCTOR US INC F K A LEGERITY INC ZARLINK SEMICONDUCTOR V N INC CENTELLAX INC & ZARLINK SEMICONDUCTOR US INC,280,2,90.0,90.0,False
non_financial_12,"SILICON GRAPHICS, INC. AND SILICON GRAPHICS FEDERAL, INC. (EACH A DELAWARE CORPORATION)",SILICON GRAPHICS INC & SILICON GRAPHICS FEDERAL INC EACH A DELAWARE CORP,SILICON GRAPHICS INC,284,2,90.0,90.0,False
non_financial_12,"SILICON GRAPHICS, INC.",SILICON GRAPHICS INC,SILICON GRAPHICS INC,1279,2,90.0,90.0,False
non_financial_13,SILICON VALLEY BANK DBA SILICON VALLEY EAST,SILICON VALLEY BANK DBA SILICON VALLEY EAST,SILICON VALLEY BANK,1,3,90.0,90.0,False
non_financial_13,"SILICON VALLEY BANK,,PALO ALTO,CA,US",SILICON VALLEY BANK PALO ALTO CA US,SILICON VALLEY BANK,13,3,90.0,90.0,False
non_financial_13,SILICON VALLEY BANK,SILICON VALLEY BANK,SILICON VALLEY BANK,62,3,90.0,90.0,False
non_financial_14,"SILICON BANDWIDTH, INC.",SILICON BANDWIDTH INC,SILICON BANDWIDTH INC,38,2,100.0,100.0,False
non_financial_14,SILICON BANDWIDTH INC.,SILICON BANDWIDTH INC,SILICON BANDWIDTH INC,18,2,100.0,100.0,False
non_financial_15,"SILICON, GAMING, INC.",SILICON GAMING INC,SILICON GAMING INC,1,2,100.0,100.0,False
non_financial_15,"SILICON GAMING, INC.",SILICON GAMING INC,SILICON GAMING INC,31,2,100.0,100.0,False
non_financial_16,"SILICON VALLEY GROUP, IN.,",SILICON VALLEY GROUP IN,SILICON VALLEY GROUP INC,3,2,97.87234042553192,97.87234042553192,False
non_financial_16,"SILICON VALLEY GROUP, INC.",SILICON VALLEY GROUP INC,SILICON VALLEY GROUP INC,11,2,97.87234042553192,97.87234042553192,False
non_financial_17,"SILICON GAMING-INDIANA, INC.",SILICON GAMING-INDIANA INC,SILICON GAMING-INDIANA INC,10,3,93.5672514619883,88.88888888888889,False
non_financial_17,"SILICON GAMING-LOUISIANA, INC.",SILICON GAMING-LOUISIANA INC,SILICON GAMING-INDIANA INC,9,3,93.5672514619883,88.88888888888889,False
non_financial_17,"SILICON GAMING-LOUISIANIA, INC.",SILICON GAMING-LOUISIANIA INC,SILICON GAMING-INDIANA INC,1,3,93.5672514619883,88.88888888888889,False
non_financial_18,"ARRIS ENTERPRISES, INC.",ARRIS ENTERPRISES INC,ARRIS ENTERPRISES LLC,1032,2,90.47619047619048,90.47619047619048,False
non_financial_18,ARRIS ENTERPRISES LLC,ARRIS ENTERPRISES LLC,ARRIS ENTERPRISES LLC,15626,2,90.47619047619048,90.47619047619048,False
non_financial_19,"ARRIS HOLDINGS CORP. OF ILLINOIS, INC.",ARRIS HOLDINGS CORP OF ILLINOIS INC,ARRIS HOLDINGS CORP OF ILLINOIS,252,2,95.0,95.0,False
non_financial_19,ARRIS HOLDINGS CORP. OF ILLINOIS,ARRIS HOLDINGS CORP OF ILLINOIS,ARRIS HOLDINGS CORP OF ILLINOIS,780,2,95.0,95.0,False
non_financial_20,"ARRIS INTERNATIONAL, INC. (F/K/A ANTEC CORPORATION)",ARRIS INTERNATIONAL INC F K A ANTEC CORP,ARRIS INTERNATIONAL INC,14,3,93.33333333333333,90.0,False
non_financial_20,"ARRIS INTERNATIONAL, INC.",ARRIS INTERNATIONAL INC,ARRIS INTERNATIONAL INC,59,3,93.33333333333333,90.0,False
non_financial_20,ARRIS INTERNATIONAL INC.,ARRIS INTERNATIONAL INC,ARRIS INTERNATIONAL INC,1,3,93.33333333333333,90.0,False
non_financial_21,FPC INC,FPC INC,FPC INC,7,2,100.0,100.0,False
non_financial_21,FPC INC.,FPC INC,FPC INC,14533,2,100.0,100.0,False
non_financial_22,"KODAK AMERICAS, LTD.",KODAK AMERICAS LTD,KODAK AMERICAS LTD,14518,3,100.0,100.0,False
non_financial_22,"KODAK AMERICAS, LTD",KODAK AMERICAS LTD,KODAK AMERICAS LTD,14,3,100.0,100.0,False
non_financial_22,KODAK AMERICAS LTD.,KODAK AMERICAS LTD,KODAK AMERICAS LTD,2,3,100.0,100.0,False
non_financial_23,"KODAK (NEAR EAST), INC",KODAK NEAR EAST INC,KODAK NEAR EAST INC,59,4,100.0,100.0,False
non_financial_23,KODAK (NEAR EAST). INC.,KODAK NEAR EAST INC,KODAK NEAR EAST INC,113,4,100.0,100.0,False
non_financial_23,KODAK (NEAR EAST) INC.,KODAK NEAR EAST INC,KODAK NEAR EAST INC,2,4,100.0,100.0,False
non_financial_23,"KODAK (NEAR EAST), INC.",KODAK NEAR EAST INC,KODAK NEAR EAST INC,14346,4,100.0,100.0,False
non_financial_24,"KODAK PHILIPPINES, LTD",KODAK PHILIPPINES LTD,KODAK PHILIPPINES LTD,114,3,100.0,100.0,False
non_financial_24,KODAK PHILIPPINES LTD.,KODAK PHILIPPINES LTD,KODAK PHILIPPINES LTD,2,3,100.0,100.0,False
non_financial_24,"KODAK PHILIPPINES, LTD.",KODAK PHILIPPINES LTD,KODAK PHILIPPINES LTD,14334,3,100.0,100.0,False
non_financial_25,QUALEX,QUALEX,QUALEX INC,14,3,93.33333333333333,90.0,False
non_financial_25,QUALEX INC.,QUALEX INC,QUALEX INC,14492,3,93.33333333333333,90.0,False
non_financial_25,"QUALEX, INC.",QUALEX INC,QUALEX INC,32,3,93.33333333333333,90.0,False
non_financial_26,FAR EAST DEVELOPMENT,FAR EAST DEVELOPMENT,FAR EAST DEVELOPMENT LTD,32,3,96.66666666666667,95.0,False
non_financial_26,FAR EAST DEVELOPMENT LTD.,FAR EAST DEVELOPMENT LTD,FAR EAST DEVELOPMENT LTD,14456,3,96.66666666666667,95.0,False
non_financial_26,FAR EAST DEVELOPMENT LTD,FAR EAST DEVELOPMENT LTD,FAR EAST DEVELOPMENT LTD,52,3,96.66666666666667,95.0,False
non_financial_27,NPEC INC.,NPEC INC,NPEC INC,14358,4,100.0,100.0,False
non_financial_27,"NPEC, INC.",NPEC INC,NPEC INC,56,4,100.0,100.0,False
non_financial_27,NPEC. INC.,NPEC INC,NPEC INC,16,4,100.0,100.0,False
non_financial_27,NPEC INC,NPEC INC,NPEC INC,20,4,100.0,100.0,False
non_financial_28,MICROCHIP TECHNOLOGY INC.,MICROCHIP TECHNOLOGY INC,MICROCHIP TECHNOLOGY INC,5802,2,100.0,100.0,False
non_financial_28,MICROCHIP TECHNOLOGY INCORPORATED,MICROCHIP TECHNOLOGY INC,MICROCHIP TECHNOLOGY INC,12428,2,100.0,100.0,False
non_financial_29,AGERE SYSTEMS LLC,AGERE SYSTEMS LLC,AGERE SYSTEMS LLC,9700,2,88.23529411764706,88.23529411764706,True
non_financial_29,AGERE SYSTEMS INC.,AGERE SYSTEMS INC,AGERE SYSTEMS LLC,1,2,88.23529411764706,88.23529411764706,True
non_financial_30,AGERE SYSTEMS OPTOELECTRONICS GUARDIAN CORP. (DE CORPORATION),AGERE SYSTEMS OPTOELECTRONICS GUARDIAN CORP DE CORP,AGERE SYSTEMS GUARDIAN CORP DE CORP,35,2,95.0,95.0,False
non_financial_30,AGERE SYSTEMS GUARDIAN CORP. (DE CORPORATION),AGERE SYSTEMS GUARDIAN CORP DE CORP,AGERE SYSTEMS GUARDIAN CORP DE CORP,181,2,95.0,95.0,False
non_financial_31,"WESTERN DIGITAL TECHNOLOGIES, INC.",WESTERN DIGITAL TECHNOLOGIES INC,WESTERN DIGITAL TECHNOLOGIES INC,9575,2,95.0,95.0,False
non_financial_31,"WESTERN TECHNOLOGIES, INC.",WESTERN TECHNOLOGIES INC,WESTERN DIGITAL TECHNOLOGIES INC,2,2,95.0,95.0,False
non_financial_32,"WESTERN DIGITAL (FREMONT), LLC",WESTERN DIGITAL FREMONT LLC,WESTERN DIGITAL FREMONT LLC,2328,2,92.5925925925926,92.5925925925926,False
non_financial_32,"WESTERN DIGITAL (FREMONT), INC.",WESTERN DIGITAL FREMONT INC,WESTERN DIGITAL FREMONT LLC,402,2,92.5925925925926,92.5925925925926,False
non_financial_33,WESTERN DIGITAL CORPORATION,WESTERN DIGITAL CORP,WESTERN DIGITAL CORP,249,4,91.66666666666667,90.0,False
non_financial_33,WESTERN DIGITSL CORPORATION,WESTERN DIGITSL CORP,WESTERN DIGITAL CORP,6,4,91.66666666666667,90.0,False
non_financial_33,"WESTERN DIGITAL CORPORATION, A CORP. OF DE",WESTERN DIGITAL CORP A CORP OF DE,WESTERN DIGITAL CORP,60,4,91.66666666666667,90.0,False
non_financial_33,"WESTERN DIGITAL CORPORATION, A DELAWARE CORPORATION",WESTERN DIGITAL CORP A DELAWARE CORP,WESTERN DIGITAL CORP,163,4,91.66666666666667,90.0,False
non_financial_34,"WESTERN SKY INDUSTRIES, LLC",WESTERN SKY INDUSTRIES LLC,WESTERN SKY INDUSTRIES LLC,176,3,90.0,90.0,False
non_financial_34,"WESTERN SKY INDUSTRIES, LLC, A.K.A. TYEE AIRCRAFT",WESTERN SKY INDUSTRIES LLC A K A TYEE AIRCRAFT,WESTERN SKY INDUSTRIES LLC,31,3,90.0,90.0,False
non_financial_34,"WESTERN SKY INDUSTRIES, LLC A DELAWARE LIMITED LIABILITY COMPANY",WESTERN SKY INDUSTRIES LLC A DELAWARE LTD LIABILITY CO,WESTERN SKY INDUSTRIES LLC,3,3,90.0,90.0,False
non_financial_35,"AVAYA, INC.",AVAYA INC,AVAYA INC,4103,3,93.33333333333333,90.0,False
non_financial_35,"AVAYA INC., A DELAWARE CORPORATION",AVAYA INC A DELAWARE CORP,AVAYA INC,1477,3,93.33333333333333,90.0,False
non_financial_35,AVAYA INC.,AVAYA INC,AVAYA INC,9491,3,93.33333333333333,90.0,False
non_financial_36,AVAYA MANAGEMENT LP,AVAYA MANAGEMENT LP,AVAYA MANAGEMENT LP,12,2,100.0,100.0,False
non_financial_36,AVAYA MANAGEMENT L.P.,AVAYA MANAGEMENT LP,AVAYA MANAGEMENT LP,4391,2,100.0,100.0,False
non_financial_37,AVAYA INTEGRATED CABINET SOLUTIONS INC.,AVAYA INTEGRATED CABINET SOLUTIONS INC,AVAYA INTEGRATED CABINET SOLUTIONS LLC,1338,3,94.86842105263159,94.73684210526316,False
non_financial_37,AVAYA CABINET SOLUTIONS LLC,AVAYA CABINET SOLUTIONS LLC,AVAYA INTEGRATED CABINET SOLUTIONS LLC,1095,3,94.86842105263159,94.73684210526316,False
non_financial_37,AVAYA INTEGRATED CABINET SOLUTIONS LLC,AVAYA INTEGRATED CABINET SOLUTIONS LLC,AVAYA INTEGRATED CABINET SOLUTIONS LLC,3698,3,94.86842105263159,94.73684210526316,False
non_financial_38,"CITIBANK, N.A., AS RESIGNING ADMINISTRATIVE AGENT",CITIBANK NA AS RESIGNING ADMINISTRATIVE AGENT,CITIBANK NA,6,6,93.07692307692308,90.0,False
non_financial_38,"CITIBANK, N.A., AS COLLATERAL TRUSTEE",CITIBANK NA,CITIBANK NA,729,6,93.07692307692308,90.0,False
non_financial_38,"CITIBANK N.A., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",CITIBANK NA & COLLATERAL AGENT,CITIBANK NA,5,6,93.07692307692308,90.0,False
non_financial_38,"CITIBANK, N.A., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",CITIBANK NA & COLLATERAL AGENT,CITIBANK NA,9,6,93.07692307692308,90.0,False
non_financial_38,"CITIBANK, N.A.",CITIBANK NA,CITIBANK NA,9433,6,93.07692307692308,90.0,False
non_financial_38,"CITIBANK, N.A.,",CITIBANK NA,CITIBANK NA,10,6,93.07692307692308,90.0,False
non_financial_39,ROVI TECHNOLOGIES CORPORATION,ROVI TECHNOLOGIES CORP,ROVI TECHNOLOGIES CORP,7523,2,90.0,90.0,False
non_financial_39,"ROVI TECHNOLOGIES CORPORATION, A DELAWARE CORPORATION",ROVI TECHNOLOGIES CORP A DELAWARE CORP,ROVI TECHNOLOGIES CORP,466,2,90.0,90.0,False
non_financial_40,"ROVI CORPORATION, A DELAWARE CORPORATION",ROVI CORP A DELAWARE CORP,ROVI GUIDES INC,466,5,92.5,90.0,False
non_financial_40,"ROVI GUIDES, INC., A DELAWARE CORPORATION",ROVI GUIDES INC A DELAWARE CORP,ROVI GUIDES INC,466,5,92.5,90.0,False
non_financial_40,ROVI SOLUTIONS CORPORATION,ROVI SOLUTIONS CORP,ROVI GUIDES INC,7504,5,92.5,90.0,False
non_financial_40,"ROVI SOLUTIONS CORPORATION, A DELAWARE CORPORATION",ROVI SOLUTIONS CORP A DELAWARE CORP,ROVI GUIDES INC,466,5,92.5,90.0,False
non_financial_40,"ROVI GUIDES, INC.",ROVI GUIDES INC,ROVI GUIDES INC,7504,5,92.5,90.0,False
non_financial_41,UNISYS CORPORATOIN,UNISYS CORPORATOIN,UNISYS CORP,12,2,90.0,90.0,False
non_financial_41,UNISYS CORPORATION,UNISYS CORP,UNISYS CORP,7043,2,90.0,90.0,False
non_financial_42,"SEAGATE TECHNOLOGY, INC.",SEAGATE TECHNOLOGY INC,SEAGATE TECHNOLOGY LLC,48,2,90.9090909090909,90.9090909090909,False
non_financial_42,SEAGATE TECHNOLOGY LLC,SEAGATE TECHNOLOGY LLC,SEAGATE TECHNOLOGY LLC,6790,2,90.9090909090909,90.9090909090909,False
non_financial_43,SPANSION TECHNOLOGY INC.,SPANSION TECHNOLOGY INC,SPANSION TECHNOLOGY INC,1911,2,91.30434782608695,91.30434782608695,False
non_financial_43,SPANSION TECHNOLOGY LLC,SPANSION TECHNOLOGY LLC,SPANSION TECHNOLOGY INC,1911,2,91.30434782608695,91.30434782608695,False
non_financial_44,TIBCO SOFTWARE INC.,TIBCO SOFTWARE INC,TIBCO SOFTWARE INC,5743,3,93.33333333333333,90.0,False
non_financial_44,TIBCO SOFTWARE INC,TIBCO SOFTWARE INC,TIBCO SOFTWARE INC,1,3,93.33333333333333,90.0,False
non_financial_44,"TIBCO SOFTWARE INC., AS PLEDGOR",TIBCO SOFTWARE INC AS PLEDGOR,TIBCO SOFTWARE INC,1,3,93.33333333333333,90.0,False
non_financial_45,"FEDERAL-MOGUL CHASSIS LLC, A DELAWARE LIMITED LIABILITY COMPANY",FEDERAL-MOGUL CHASSIS LLC A DELAWARE LTD LIABILITY CO,FEDERAL-MOGUL CHASSIS LLC,604,3,92.5,90.0,False
non_financial_45,FEDERAL-MOGUL CHASSIS LLC,FEDERAL-MOGUL CHASSIS LLC,FEDERAL-MOGUL CHASSIS LLC,5451,3,92.5,90.0,False
non_financial_45,FEDERAL-MOGUL LLC,FEDERAL-MOGUL LLC,FEDERAL-MOGUL CHASSIS LLC,1521,3,92.5,90.0,False
non_financial_46,"FEDERAL-MOGUL CORPORATION, A DELAWARE CORPORATION",FEDERAL-MOGUL CORP A DELAWARE CORP,FEDERAL-MOGUL IGNITION LLC,604,4,93.03921568627452,90.0,False
non_financial_46,"FEDERAL-MOGUL IGNITION COMPANY, A DELAWARE CORPORATION",FEDERAL-MOGUL IGNITION CO A DELAWARE CORP,FEDERAL-MOGUL IGNITION LLC,604,4,93.03921568627452,90.0,False
non_financial_46,FEDERAL-MOGUL IGNITION COMPANY,FEDERAL-MOGUL IGNITION CO,FEDERAL-MOGUL IGNITION LLC,1521,4,93.03921568627452,90.0,False
non_financial_46,FEDERAL-MOGUL IGNITION LLC,FEDERAL-MOGUL IGNITION LLC,FEDERAL-MOGUL IGNITION LLC,3930,4,93.03921568627452,90.0,False
non_financial_47,"FEDERAL-MOGUL WORLD WIDE, INC. (MI CORPORATION)",FEDERAL-MOGUL WORLD WIDE INC MI CORP,FEDERAL-MOGUL WORLD WIDE LLC,192,5,93.59730848861284,90.0,False
non_financial_47,"FEDERAL-MOGUL WORLD WIDE, INC.",FEDERAL-MOGUL WORLD WIDE INC,FEDERAL-MOGUL WORLD WIDE LLC,1143,5,93.59730848861284,90.0,False
non_financial_47,"FEDERAL-MOGUL WORLD WIDE, INC., A MICHIGAN CORPORATION",FEDERAL-MOGUL WORLD WIDE INC A MICHIGAN CORP,FEDERAL-MOGUL WORLD WIDE LLC,604,5,93.59730848861284,90.0,False
non_financial_47,FEDERAL-MOGUL WORLD WIDE LLC,FEDERAL-MOGUL WORLD WIDE LLC,FEDERAL-MOGUL WORLD WIDE LLC,3930,5,93.59730848861284,90.0,False
non_financial_47,"FEDERAL-MOGUL WORLD WIDE, LLC",FEDERAL-MOGUL WORLD WIDE LLC,FEDERAL-MOGUL WORLD WIDE LLC,765,5,93.59730848861284,90.0,False
non_financial_48,FEDERAL-MOGUL MOTORPARTS CORPORATION,FEDERAL-MOGUL MOTORPARTS CORP,FEDERAL-MOGUL MOTORPARTS LLC,756,2,91.2280701754386,91.2280701754386,False
non_financial_48,FEDERAL-MOGUL MOTORPARTS LLC,FEDERAL-MOGUL MOTORPARTS LLC,FEDERAL-MOGUL MOTORPARTS LLC,3713,2,91.2280701754386,91.2280701754386,False
non_financial_49,"FEDERAL-MOGUL PRODUCTS, INC. , A MISSORI CORPORATION",FEDERAL-MOGUL PRODUCTS INC A MISSORI CORP,FEDERAL-MOGUL PRODUCTS INC,604,2,90.0,90.0,False
non_financial_49,"FEDERAL-MOGUL PRODUCTS, INC.",FEDERAL-MOGUL PRODUCTS INC,FEDERAL-MOGUL PRODUCTS INC,1521,2,90.0,90.0,False
non_financial_50,"SCIENTIFIC GAMES PRODUCTS, INC.",SCIENTIFIC GAMES PRODUCTS INC,SCIENTIFIC GAMES INTERNATIONAL INC,73,7,91.89437984496124,88.3720930232558,False
non_financial_50,SCIENTIFIC GAMES SA INC.,SCIENTIFIC GAMES SA INC,SCIENTIFIC GAMES INTERNATIONAL INC,73,7,91.89437984496124,88.3720930232558,False
non_financial_50,"SCIENTIFIC GAMES INC., A CORPORATION OF DE",SCIENTIFIC GAMES INC A CORP OF DE,SCIENTIFIC GAMES INTERNATIONAL INC,9,7,91.89437984496124,88.3720930232558,False
non_financial_50,"SCIENTIFIC GAMES INTERNATIONAL, INC",SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES INTERNATIONAL INC,1087,7,91.89437984496124,88.3720930232558,False
non_financial_50,"SCIENTIFIC GAMES INTERNATIONAL, INC.",SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES INTERNATIONAL INC,5431,7,91.89437984496124,88.3720930232558,False
non_financial_50,"SCIENTIFIC GAMES INTERNATIONAL, INC. (DE CORPORATION)",SCIENTIFIC GAMES INTERNATIONAL INC DE CORP,SCIENTIFIC GAMES INTERNATIONAL INC,4,7,91.89437984496124,88.3720930232558,False
non_financial_50,"SCIENTIFIC GAMES, INC., A CORP. OF DELAWARE",SCIENTIFIC GAMES INC A CORP OF DELAWARE,SCIENTIFIC GAMES INTERNATIONAL INC,5,7,91.89437984496124,88.3720930232558,False
non_financial_51,"SCIENTIFIC GAMES, LLC",SCIENTIFIC GAMES LLC,SCIENTIFIC GAMES LLC,215,2,95.0,95.0,False
non_financial_51,"SCIENTIFIC GAMES RACING, LLC",SCIENTIFIC GAMES RACING LLC,SCIENTIFIC GAMES LLC,73,2,95.0,95.0,False
non_financial_52,SCIENTIFIC GAMES CORPORATION,SCIENTIFIC GAMES CORP,SCIENTIFIC GAMES CORP,142,4,95.0,95.0,False
non_financial_52,SCIENTIFIC GAMES HOLDINGS CORP.,SCIENTIFIC GAMES HOLDINGS CORP,SCIENTIFIC GAMES CORP,73,4,95.0,95.0,False
non_financial_52,SCIENTIFIC GAMES ROYALTY CORPORATION,SCIENTIFIC GAMES ROYALTY CORP,SCIENTIFIC GAMES CORP,14,4,95.0,95.0,False
non_financial_52,SCIENTIFIC GAMES OPERATING CORP.,SCIENTIFIC GAMES OPERATING CORP,SCIENTIFIC GAMES CORP,7,4,95.0,95.0,False
non_financial_53,SCIENTIFIC LEARNING CORPORATION,SCIENTIFIC LEARNING CORP,SCIENTIFIC LEARNING CORP,60,2,90.0,90.0,False
