entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
non_financial_release_3,DELL INTERNATIONAL LLC,DELL INTERNATIONAL LLC,DELL INTERNATIONAL LLC,22,3,100.0,100.0,False
non_financial_release_3,"DELL INTERNATIONAL, L.L.C.",DELL INTERNATIONAL LLC,DELL INTERNATIONAL LLC,8276,3,100.0,100.0,False
non_financial_release_4,"GM GLOBAL TECHNOLOGY OPERATIONS, INC.",GM GLOBAL TECHNOLOGY OPERATIONS INC,GM GLOBAL TECHNOLOGY OPERATIONS,34111,2,94.28571428571428,94.28571428571428,False
non_financial_release_4,GM GLOBAL TECHNOLOGY OPERATIONS LLC,GM GLOBAL TECHNOLOGY OPERATIONS LLC,GM GLOBAL TECHNOLOGY OPERATIONS,11155,2,94.28571428571428,94.28571428571428,False
non_financial_release_5,"WYSE TECHNOLOGY, INC.",WYSE TECHNOLOGY INC,WYSE TECHNOLOGY LLC,2,4,94.73684210526316,89.47368421052632,False
non_financial_release_5,WYSE TECHNOLOGY INC.,WYSE TECHNOLOGY INC,WYSE TECHNOLOGY LLC,4,4,94.73684210526316,89.47368421052632,False
non_financial_release_5,"WYSE TECHNOLOGY INC.,",WYSE TECHNOLOGY INC,WYSE TECHNOLOGY LLC,2,4,94.73684210526316,89.47368421052632,False
non_financial_release_5,WYSE TECHNOLOGY L.L.C.,WYSE TECHNOLOGY LLC,WYSE TECHNOLOGY LLC,20219,4,94.73684210526316,89.47368421052632,False
non_financial_release_6,"MICROSEMI STORAGE SOLUTIONS (U.S.), INC. (FORMERLY KNOW AS PMC-SIERRA US, INC.)",MICROSEMI STORAGE SOLUTIONS US INC FORMERLY KNOW AS PMC-SIERRA US INC,MICROSEMI CORP,63,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,"MICROSEMI STORAGE SOLUTIONS, INC. (FORMERLY KNOW AS PMC-SIERRA, INC.)",MICROSEMI STORAGE SOLUTIONS INC FORMERLY KNOW AS PMC-SIERRA INC,MICROSEMI CORP,63,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI CORP. - HIGH PERFORMANCE TIMING,MICROSEMI CORP - HIGH PERFORMANCE TIMING,MICROSEMI CORP,1,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI CORPORATION,MICROSEMI CORP,MICROSEMI CORP,19328,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI CORP. - POWER PRODUCTS GROUP,MICROSEMI CORP - POWER PRODUCTS GROUP,MICROSEMI CORP,631,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,"MICROSEMI STORAGE SOLUTIONS, INC.",MICROSEMI STORAGE SOLUTIONS INC,MICROSEMI CORP,18324,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI CORP. - RF INTEGRATED SOLUTIONS,MICROSEMI CORP - RF INTEGRATED SOLUTIONS,MICROSEMI CORP,631,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI SOC CORP.,MICROSEMI SOC CORP,MICROSEMI CORP,631,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,"MICROSEMI STORAGE SOLUTIONS (U.S.), INC.",MICROSEMI STORAGE SOLUTIONS US INC,MICROSEMI CORP,615,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,"MICROSEMI CORP.-ANALOG MIXED SIGNAL GROUP, A DELAWARE CORPORATION",MICROSEMI CORP -ANALOG MIXED SIGNAL GROUP A DELAWARE CORP,MICROSEMI CORP,942,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,"MICROSEMI CORP.-MEMORY AND STORAGE SOLUTIONS (F/K/A WHITE ELECTRONIC DESIGNS CORPORATION), AN INDIANA CORPORATION",MICROSEMI CORP -MEMORY & STORAGE SOLUTIONS F K A WHITE ELECTRONIC DESIGNS CORP AN INDIANA CORP,MICROSEMI CORP,942,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,"MICROSEMI SOC CORP., A CALIFORNIA CORPORATION",MICROSEMI SOC CORP A CALIFORNIA CORP,MICROSEMI CORP,942,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI CORP. - MEMORY AND STORAGE SOLUTIONS,MICROSEMI CORP - MEMORY & STORAGE SOLUTIONS,MICROSEMI CORP,12,14,91.12663328318449,88.44827586206895,False
non_financial_release_6,MICROSEMI LLC - RF INTEGRATED SOLUTIONS,MICROSEMI LLC - RF INTEGRATED SOLUTIONS,MICROSEMI CORP,12,14,91.12663328318449,88.44827586206895,False
non_financial_release_7,"MICROSEMI COMMUNICATIONS, INC.",MICROSEMI COMMUNICATIONS INC,MICROSEMI COMMUNICATIONS F K A VITESSE SEMICONDUCTOR CORP A DELAWARE CORP,631,2,90.0,90.0,False
non_financial_release_7,"MICROSEMI COMMUNICATIONS, INC. (F/K/A VITESSE SEMICONDUCTOR CORPORATION), A DELAWARE CORPORATION",MICROSEMI COMMUNICATIONS INC F K A VITESSE SEMICONDUCTOR CORP A DELAWARE CORP,MICROSEMI COMMUNICATIONS F K A VITESSE SEMICONDUCTOR CORP A DELAWARE CORP,942,2,90.0,90.0,False
non_financial_release_8,MICROSEMI FREQUENCY AND TIME CORPORATION,MICROSEMI FREQUENCY & TIME CORP,MICROSEMI FREQUENCY & TIME CORP A DELAWARE CORP,632,2,90.0,90.0,False
non_financial_release_8,"MICROSEMI FREQUENCY AND TIME CORPORATION, A DELAWARE CORPORATION",MICROSEMI FREQUENCY & TIME CORP A DELAWARE CORP,MICROSEMI FREQUENCY & TIME CORP A DELAWARE CORP,942,2,90.0,90.0,False
non_financial_release_9,"MICROSEMI SEMICONDUCTOR (U.S.), INC.",MICROSEMI SEMICONDUCTOR US INC,MICROSEMI SEMICONDUCTOR US A DELAWARE CORP,631,2,90.0,90.0,False
non_financial_release_9,"MICROSEMI SEMICONDUCTOR (U.S.) INC., A DELAWARE CORPORATION",MICROSEMI SEMICONDUCTOR US INC A DELAWARE CORP,MICROSEMI SEMICONDUCTOR US A DELAWARE CORP,942,2,90.0,90.0,False
non_financial_release_10,"FREESCALE SEMICONDUCTOR, INC.",FREESCALE SEMICONDUCTOR INC,FREESCALE SEMICONDUCTOR,19321,2,98.11320754716981,98.11320754716981,False
non_financial_release_10,"FREESCALE SEMICONDUTOR, INC.",FREESCALE SEMICONDUTOR INC,FREESCALE SEMICONDUCTOR,5,2,98.11320754716981,98.11320754716981,False
non_financial_release_11,FREESCALE ACQUISITION HOLDINGS CORP.,FREESCALE ACQUISITION HOLDINGS CORP,FREESCALE ACQUISITION CORP,48,2,95.0,95.0,False
non_financial_release_11,FREESCALE ACQUISITION CORPORATION,FREESCALE ACQUISITION CORP,FREESCALE ACQUISITION CORP,48,2,95.0,95.0,False
non_financial_release_12,"SILICON GAMING,INC., A CALIFORNIA CORPORATION",SILICON GAMING INC A CALIFORNIA CORP,SILICON GAMING,1,3,93.33333333333333,90.0,False
non_financial_release_12,"SILICON GAMING, INC., A CALIFORNIA CORPORATION",SILICON GAMING INC A CALIFORNIA CORP,SILICON GAMING,8,3,93.33333333333333,90.0,False
non_financial_release_12,"SILICON GAMING, INC.",SILICON GAMING INC,SILICON GAMING,22,3,93.33333333333333,90.0,False
non_financial_release_13,SILICON POWER CORPORATION,SILICON POWER CORP,SILICON POWER CORP,16,2,90.0,90.0,False
non_financial_release_13,"SILICON POWER CORPORATION, AS SUCCESSOR TO ELECTRONICS TECHNOLOGY ALLIANCE",SILICON POWER CORP AS SUCCESSOR TO ELECTRONICS TECHNOLOGY ALLIANCE,SILICON POWER CORP,4,2,90.0,90.0,False
non_financial_release_14,"SILICON GAMING-ILLINOIS, INC.",SILICON GAMING-ILLINOIS INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-IOWA, INC.",SILICON GAMING-IOWA INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-INDIANA, INC.",SILICON GAMING-INDIANA INC,SILICON GAMING-IOWA,8,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-NEVADA, INC., A NEVADA CORPORATION",SILICON GAMING-NEVADA INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-LOUISIANA, INC.",SILICON GAMING-LOUISIANA INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-KANSAS, INC.",SILICON GAMING-KANSAS INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-MICHIGAN, INC.",SILICON GAMING-MICHIGAN INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-CALIFORNIA, INC.",SILICON GAMING-CALIFORNIA INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-NEVADA, INC.",SILICON GAMING-NEVADA INC,SILICON GAMING-IOWA,9,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-CALIFORNIA, INC., A NEVADA CORPORATION",SILICON GAMING-CALIFORNIA INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-INDIANA, INC., A NEVADA CORPORATION",SILICON GAMING-INDIANA INC A NEVADA CORP,SILICON GAMING-IOWA,2,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-ILLINOIS, INC., A NEVADA CORPORATION",SILICON GAMING-ILLINOIS INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-IOWA, INC., A NEVADA CORPORATION",SILICON GAMING-IOWA INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-KANSAS, INC., A NEVADA CORPORATION",SILICON GAMING-KANSAS INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-LOUISIANA, INC., A NEVADA CORPORATION",SILICON GAMING-LOUISIANA INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_14,"SILICON GAMING-MICHIGAN, INC., A NEVADA CORPORATION",SILICON GAMING-MICHIGAN INC A NEVADA CORP,SILICON GAMING-IOWA,1,16,90.04614964114381,88.09523809523809,False
non_financial_release_15,"SILICON GAMING-COLORADO, INC., A COLORADO CORPORATION",SILICON GAMING-COLORADO INC A COLORADO CORP,SILICON GAMING-COLORADO,1,2,90.0,90.0,False
non_financial_release_15,"SILICON GAMING-COLORADO, INC.",SILICON GAMING-COLORADO INC,SILICON GAMING-COLORADO,9,2,90.0,90.0,False
non_financial_release_16,"SILICON GAMING-MINNESOTA, INC., A MINNESOTA CORPORATION",SILICON GAMING-MINNESOTA INC A MINNESOTA CORP,SILICON GAMING-MINNESOTA,1,2,90.0,90.0,False
non_financial_release_16,"SILICON GAMING-MINNESOTA, INC.",SILICON GAMING-MINNESOTA INC,SILICON GAMING-MINNESOTA,9,2,90.0,90.0,False
non_financial_release_17,"SILICON GAMING-MISSISSIPPI, INC., A MISSISSIPPI CORPORATION",SILICON GAMING-MISSISSIPPI INC A MISSISSIPPI CORP,SILICON GAMING-MISSISSIPPI,1,2,90.0,90.0,False
non_financial_release_17,"SILICON GAMING-MISSISSIPPI, INC.",SILICON GAMING-MISSISSIPPI INC,SILICON GAMING-MISSISSIPPI,9,2,90.0,90.0,False
non_financial_release_18,"SILICON GAMING-MISSOURI, INC., A MISSOURI CORPORATION",SILICON GAMING-MISSOURI INC A MISSOURI CORP,SILICON GAMING-MISSOURI,1,2,90.0,90.0,False
non_financial_release_18,"SILICON GAMING-MISSOURI, INC.",SILICON GAMING-MISSOURI INC,SILICON GAMING-MISSOURI,9,2,90.0,90.0,False
non_financial_release_19,"SILICON GAMING-NEW JERSEY, INC.",SILICON GAMING-NEW JERSEY INC,SILICON GAMING-NEW,9,4,92.5,90.0,False
non_financial_release_19,"SILICON GAMING-NEW MEXICO, INC.",SILICON GAMING-NEW MEXICO INC,SILICON GAMING-NEW,9,4,92.5,90.0,False
non_financial_release_19,"SILICON GAMING-NEW JERSEY, INC., A NEW JERSEY CORPORATION",SILICON GAMING-NEW JERSEY INC A NEW JERSEY CORP,SILICON GAMING-NEW,1,4,92.5,90.0,False
non_financial_release_19,"SILICON GAMING-NEW MEXICO, INC., A NEVADA CORPORATION",SILICON GAMING-NEW MEXICO INC A NEVADA CORP,SILICON GAMING-NEW,1,4,92.5,90.0,False
non_financial_release_20,SILICON ENERGY CORP.,SILICON ENERGY CORP,SILICON ENERGY CORP,4,2,100.0,100.0,False
non_financial_release_20,SILICON ENERGY CORPORATION,SILICON ENERGY CORP,SILICON ENERGY CORP,3,2,100.0,100.0,False
non_financial_release_21,"CREDANT TECHNOLOGIES, INC.",CREDANT TECHNOLOGIES INC,CREDANT TECHNOLOGIES,16800,2,100.0,100.0,False
non_financial_release_21,"CREDANT TECHNOLOGIES, INC",CREDANT TECHNOLOGIES INC,CREDANT TECHNOLOGIES,22,2,100.0,100.0,False
non_financial_release_22,"ASAP SOFTWARE EXPRESS, INC.",ASAP SOFTWARE EXPRESS INC,ASAP SOFTWARE EXPRESS,16785,3,93.94935752078611,88.88888888888889,False
non_financial_release_22,ASAP SOFTWARE EXPRESS,ASAP SOFTWARE EXPRESS,ASAP SOFTWARE EXPRESS,66,3,93.94935752078611,88.88888888888889,False
non_financial_release_22,"ASAP SOFTWARE EXRESS, INC.",ASAP SOFTWARE EXRESS INC,ASAP SOFTWARE EXPRESS,66,3,93.94935752078611,88.88888888888889,False
non_financial_release_23,EMC IP HOLDING COMPANY LLC,EMC IP HOLDING CO LLC,EMC IP HOLDING CO LLC ON BEHALF OF ITSELF & SUCCESSOR-IN-INTEREST TO MOZY,15328,3,93.83720930232558,90.0,False
non_financial_release_23,"EMC IP HOLDING COMPANY LLC (ON BEHALF OF ITSELF AND AS SUCCESSOR-IN-INTEREST TO MOZY, INC.)",EMC IP HOLDING CO LLC ON BEHALF OF ITSELF & AS SUCCESSOR-IN-INTEREST TO MOZY INC,EMC IP HOLDING CO LLC ON BEHALF OF ITSELF & SUCCESSOR-IN-INTEREST TO MOZY,16781,3,93.83720930232558,90.0,False
non_financial_release_23,EMC IP HOLDINGS COMPANY LLC,EMC IP HOLDINGS CO LLC,EMC IP HOLDING CO LLC ON BEHALF OF ITSELF & SUCCESSOR-IN-INTEREST TO MOZY,1,3,93.83720930232558,90.0,False
non_financial_release_24,MICROCHIP TECHNOLOGY INCORPORATED,MICROCHIP TECHNOLOGY INC,MICROCHIP TECHNOLOGY,16271,2,100.0,100.0,False
non_financial_release_24,MICROCHIP TECHNOLOGY INC.,MICROCHIP TECHNOLOGY INC,MICROCHIP TECHNOLOGY,2773,2,100.0,100.0,False
non_financial_release_25,GLOBALFOUNDRIES INC.,GLOBALFOUNDRIES INC,GLOBALFOUNDRIES US,10429,2,95.0,95.0,False
non_financial_release_25,GLOBALFOUNDRIES U.S. INC.,GLOBALFOUNDRIES US INC,GLOBALFOUNDRIES US,11752,2,95.0,95.0,False
non_financial_release_26,AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,11476,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,"AVAGO TECHNOLOGIES FIBER IP (SINGAPORE) PTE. LTD., SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.",AVAGO TECHNOLOGIES FIBER IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,27,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,"AVAGO TECHNOLOGIES WIRELESS IP (SINGAPORE) PTE. LTD., SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.",AVAGO TECHNOLOGIES WIRELESS IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,2,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES ECBU IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES ECBU IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,3,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES ENTERPRISE IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES ENTERPRISE IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,3,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES FIBER IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES FIBER IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,3,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES FINANCE PTE. LTD.,AVAGO TECHNOLOGIES FINANCE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,3,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES WIRELESS IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES WIRELESS IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,3,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,"AVAGO TECHNOLOGIES ECBU IP (SINGAPORE) PTE. LTD., SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.",AVAGO TECHNOLOGIES ECBU IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,13,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,"AVAGO TECHNOLOGIES ECBU IP (SINGAPORE) PTE. LTD., SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTD. LTD.",AVAGO TECHNOLOGIES ECBU IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTD LTD,AVAGO TECHNOLOGIES GENERAL IP,1,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,"AVAGO TECHNOLOGIES ENTERPRISE IP (SINGAPORE) PTE. LTD., SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.",AVAGO TECHNOLOGIES ENTERPRISE IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,1,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES ECBU IP (SINGAPORE) PTE. LTD. SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES ECBU IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,7,13,92.99823274937593,88.08510638297872,False
non_financial_release_26,AVAGO TECHNOLOGIES WIRELESS IP (SINGAPORE) PTE. LTD. SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.,AVAGO TECHNOLOGIES WIRELESS IP SINGAPORE PTE LTD SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP SINGAPORE PTE LTD,AVAGO TECHNOLOGIES GENERAL IP,7,13,92.99823274937593,88.08510638297872,False
non_financial_release_27,NXP B.V.,NXP BV,NXP,9731,4,92.82467532467533,90.0,False
non_financial_release_27,"NXP, B.V., F/K/A FREESCALE SEMICONDUCTOR, INC.",NXP BV F K A FREESCALE SEMICONDUCTOR INC,NXP,4736,4,92.82467532467533,90.0,False
non_financial_release_27,"NXP, B.V.",NXP BV,NXP,9,4,92.82467532467533,90.0,False
non_financial_release_27,"NXP USA, INC. F/K/A FREESCALE SEMICONDUCTOR, INC.",NXP USA INC F K A FREESCALE SEMICONDUCTOR INC,NXP,42,4,92.82467532467533,90.0,False
non_financial_release_28,"KODAK (NEAR EAST), INC.",KODAK NEAR EAST INC,KODAK NEAR EAST,9716,2,100.0,100.0,False
non_financial_release_28,KODAK (NEAR EAST) INC.,KODAK NEAR EAST INC,KODAK NEAR EAST,4732,2,100.0,100.0,False
non_financial_release_29,"KODAK AMERICAS, LTD.",KODAK AMERICAS LTD,KODAK,9716,2,100.0,100.0,False
non_financial_release_29,KODAK AMERICAS LTD.,KODAK AMERICAS LTD,KODAK,4732,2,100.0,100.0,False
non_financial_release_30,"KODAK PHILIPPINES, LTD.",KODAK PHILIPPINES LTD,KODAK PHILIPPINES,9716,2,100.0,100.0,False
non_financial_release_30,KODAK PHILIPPINES LTD.,KODAK PHILIPPINES LTD,KODAK PHILIPPINES,4732,2,100.0,100.0,False
non_financial_release_31,KODAK REALTY INC.,KODAK REALTY INC,KODAK REALTY,4732,2,100.0,100.0,False
non_financial_release_31,"KODAK REALTY, INC.",KODAK REALTY INC,KODAK REALTY,9716,2,100.0,100.0,False
non_financial_release_32,"WESTERN DIGITAL (FREMONT), INC.",WESTERN DIGITAL FREMONT INC,WESTERN DIGITAL TECHNOLOGIES,403,4,92.5925925925926,92.5925925925926,False
non_financial_release_32,"WESTERN DIGITAL (FREMONT), LLC",WESTERN DIGITAL FREMONT LLC,WESTERN DIGITAL TECHNOLOGIES,1560,4,92.5925925925926,92.5925925925926,False
non_financial_release_32,WESTERN DIGITAL CORPORATION,WESTERN DIGITAL CORP,WESTERN DIGITAL TECHNOLOGIES,165,4,92.5925925925926,92.5925925925926,False
non_financial_release_32,"WESTERN DIGITAL TECHNOLOGIES, INC.",WESTERN DIGITAL TECHNOLOGIES INC,WESTERN DIGITAL TECHNOLOGIES,9051,4,92.5925925925926,92.5925925925926,False
non_financial_release_33,"WESTERN REMAN INDUSTRIAL, L.L.C.",WESTERN REMAN INDUSTRIAL LLC,WESTERN REMAN INDUSTRIAL,102,2,92.85714285714286,92.85714285714286,False
non_financial_release_33,"WESTERN REMAN INDUSTRIAL, INC.",WESTERN REMAN INDUSTRIAL INC,WESTERN REMAN INDUSTRIAL,173,2,92.85714285714286,92.85714285714286,False
non_financial_release_34,"SECUREWORKS, CORP.",SECUREWORKS CORP,SECUREWORKS CORP,465,2,100.0,100.0,False
non_financial_release_34,SECUREWORKS CORP.,SECUREWORKS CORP,SECUREWORKS CORP,713,2,100.0,100.0,False
non_financial_release_35,SPRINT SPECTRUM L.P.,SPRINT SPECTRUM LP,SPRINT SPECTRUM LLC,1694,2,91.89189189189189,91.89189189189189,False
non_financial_release_35,SPRINT SPECTRUM LLC,SPRINT SPECTRUM LLC,SPRINT SPECTRUM LLC,4650,2,91.89189189189189,91.89189189189189,False
non_financial_release_36,"FPC, INC.",FPC INC,FPC,4740,2,100.0,100.0,False
non_financial_release_36,FPC INC.,FPC INC,FPC,7292,2,100.0,100.0,False
non_financial_release_37,NPEC INC.,NPEC INC,NPEC,7292,2,100.0,100.0,False
non_financial_release_37,"NPEC, INC.",NPEC INC,NPEC,7156,2,100.0,100.0,False
non_financial_release_38,QUALEX INC.,QUALEX INC,QUALEX,7292,2,100.0,100.0,False
non_financial_release_38,"QUALEX, INC.",QUALEX INC,QUALEX,7156,2,100.0,100.0,False
non_financial_release_39,"COMMSCOPE DSL SYSTEMS LLC (F/K/A ADC DSL SYSTEMS, INC.)",COMMSCOPE DSL SYSTEMS LLC F K A ADC DSL SYSTEMS INC,COMMSCOPE DSL SYSTEMS LLC,6,2,88.49557522123894,88.49557522123894,True
non_financial_release_39,"COMMSCOPE DSL SYSTEMS LLC (FORMERLY KNOWN AS ADC DSL SYSTEMS, INC.)",COMMSCOPE DSL SYSTEMS LLC FORMERLY KNOWNAS ADC DSL SYSTEMS INC,COMMSCOPE DSL SYSTEMS LLC,99,2,88.49557522123894,88.49557522123894,True
non_financial_release_40,ALLEN TELECOM LLC,ALLEN TELECOM LLC,ALLEN TELECOM LLC,6190,2,88.23529411764706,88.23529411764706,True
non_financial_release_40,ALLEN TELECOM INC.,ALLEN TELECOM INC,ALLEN TELECOM LLC,22,2,88.23529411764706,88.23529411764706,True
non_financial_release_41,FEDERAL-MOGUL LLC,FEDERAL-MOGUL LLC,FEDERAL-MOGUL CHASSIS LLC,1281,3,96.66666666666667,95.0,False
non_financial_release_41,FEDERAL-MOGUL CHASSIS LLC,FEDERAL-MOGUL CHASSIS LLC,FEDERAL-MOGUL CHASSIS LLC,6129,3,96.66666666666667,95.0,False
non_financial_release_41,"FEDERAL-MOGUL, LLC",FEDERAL-MOGUL LLC,FEDERAL-MOGUL CHASSIS LLC,35,3,96.66666666666667,95.0,False
non_financial_release_42,"FEDERAL-MOGUL POWERTRAIN, INC.",FEDERAL-MOGUL POWERTRAIN INC,FEDERAL-MOGUL POWERTRAIN LLC,35,3,93.1275221953188,91.52542372881356,False
