idx1,idx2,similarity,name1,name2
270,1012,90.0,FEDERAL-MOGUL PRODUCTS INC,FEDERAL-MOGUL PRODUCTS INC A MISSORI CORP
371,630,92.85714285714286,FEDERAL-MOGUL WORLD WIDE INC,FEDERAL-MOGUL WORLD WIDE LLC
371,1013,90.0,FEDERAL-MOGUL WORLD WIDE INC,FEDERAL-MOGUL WORLD WIDE INC A MICHIGAN CORP
371,1984,95.0,FEDERAL-MOGUL WORLD WIDE INC,FEDERAL-MOGUL WORLD WIDE INC MI CORP
1009,1010,95.0,FEDERAL-MOGUL CORP A DELAWARE CORP,FEDERAL-MOGUL IGNITION CO A DELAWARE CORP
1013,1984,90.86956521739131,FEDERAL-MOGUL WORLD WIDE INC A MICHIGAN CORP,FEDERAL-MOGUL WORLD WIDE INC MI CORP
79,393,100.0,SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES INTERNATIONAL INC
79,3557,88.3720930232558,SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES SA INC
79,13621,95.0,SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES INTERNATIONAL INC DE CORP
393,3557,88.3720930232558,SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES SA INC
393,13621,95.0,SCIENTIFIC GAMES INTERNATIONAL INC,SCIENTIFIC GAMES INTERNATIONAL INC DE CORP
1913,3556,95.0,SCIENTIFIC GAMES LLC,SCIENTIFIC GAMES RACING LLC
2409,3554,95.0,SCIENTIFIC GAMES CORP,SCIENTIFIC GAMES HOLDINGS CORP
2409,8333,95.0,SCIENTIFIC GAMES CORP,SCIENTIFIC GAMES ROYALTY CORP
2409,11079,95.0,SCIENTIFIC GAMES CORP,SCIENTIFIC GAMES OPERATING CORP
3555,3557,88.3720930232558,SCIENTIFIC GAMES PRODUCTS INC,SCIENTIFIC GAMES SA INC
3557,10055,88.3720930232558,SCIENTIFIC GAMES SA INC,SCIENTIFIC GAMES INC A CORP OF DE
3942,4831,90.0,SCIENTIFIC LEARNING CORP,SCIENTIFIC LEARNING CORP FORMERLY INC AS SCIENTIFIC LEARNING PRINCIPLES CORPORATTION
10055,12569,91.66666666666666,SCIENTIFIC GAMES INC A CORP OF DE,SCIENTIFIC GAMES INC A CORP OF DELAWARE
10056,11773,90.0,SCIENTIFIC PROTEIN LABORATORIES LLC,SCIENTIFIC PROTEIN LABORATORIES LLC A DELAWARE LTD LIABILITY CO
10056,14833,100.0,SCIENTIFIC PROTEIN LABORATORIES LLC,SCIENTIFIC PROTEIN LABORATORIES LLC
11773,14833,90.0,SCIENTIFIC PROTEIN LABORATORIES LLC A DELAWARE LTD LIABILITY CO,SCIENTIFIC PROTEIN LABORATORIES LLC
80,307,89.79591836734694,OCTEL COMMUNICATIONS LLC,OCTEL COMMUNICATIONS CORP
120,299,100.0,WEATHERFORD TECHNOLOGY HOLDINGS LLC,WEATHERFORD TECHNOLOGY HOLDINGS LLC
4645,13827,90.0,WEATHERFORD LAMB INC,WEATHERFORD LAMB INC A CORP OF TEXAS
7725,15048,100.0,WEATHERFORD US INC,WEATHERFORD US INC
94,9847,100.0,CLEARWIRE COMMUNICATIONS LLC,CLEARWIRE COMMUNICATIONS LLC
94,10773,95.0,CLEARWIRE COMMUNICATIONS LLC,CLEARWIRE COMMUNICATIONS
6481,9848,90.0,CLEARWIRE FINANCE INC,CLEARWIRE FINANCE INC A CORP OF DELAWARE
9847,10773,95.0,CLEARWIRE COMMUNICATIONS LLC,CLEARWIRE COMMUNICATIONS
91,1244,95.0,VISTEON GLOBAL TECHNOLOGIES INC,VISTEON GLOBAL TECHNOLOGIES INC AS GRANTOR
187,1243,90.0,VISTEON CORP,VISTEON CORP AS GRANTOR
423,425,98.24561403508771,VISTEON EUROPEAN HOLDINGS INC,VISTEON EUROPEAN HOLDING INC
111,4075,95.0,TENNECO AUTOMOTIVE OPERATING CO INC,TENNECO AUTOMOTIVE OPERATING CO INC DELAWARE CORP
111,16883,90.0,TENNECO AUTOMOTIVE OPERATING CO INC,TENNECO AUTOMOTIVE OPERATING CO INC F K A TENNECO AUTOMOTIVE INC DE CORP
119,10085,90.0,TENNECO INC,TENNECO AUTOMOTIVE INC F K A TENNECO INC DE CORP
119,20861,90.0,TENNECO INC,TENNECO INC DE CORP
3103,4924,95.0,TENNECO AUTOMOTIVE INC,TENNECO AUTOMOTIVE INC DE CORP
3103,10085,90.0,TENNECO AUTOMOTIVE INC,TENNECO AUTOMOTIVE INC F K A TENNECO INC DE CORP
3103,16883,90.0,TENNECO AUTOMOTIVE INC,TENNECO AUTOMOTIVE OPERATING CO INC F K A TENNECO AUTOMOTIVE INC DE CORP
4924,16883,90.0,TENNECO AUTOMOTIVE INC DE CORP,TENNECO AUTOMOTIVE OPERATING CO INC F K A TENNECO AUTOMOTIVE INC DE CORP
10085,20861,90.0,TENNECO AUTOMOTIVE INC F K A TENNECO INC DE CORP,TENNECO INC DE CORP
112,317,100.0,BALLY GAMING INC,BALLY GAMING INC
112,5013,90.0,BALLY GAMING INC,BALLY GAMING INC D B A BALLY GAMING & SYSTEMS
112,6465,90.0,BALLY GAMING INC,BALLY GAMING INC A CORP OF NEVADA
112,8687,90.0,BALLY GAMING INC,BALLY GAMING INC D B A BALLY GAMING & SYSTEMS A NEVADA CORP
317,5013,90.0,BALLY GAMING INC,BALLY GAMING INC D B A BALLY GAMING & SYSTEMS
317,6465,90.0,BALLY GAMING INC,BALLY GAMING INC A CORP OF NEVADA
317,8687,90.0,BALLY GAMING INC,BALLY GAMING INC D B A BALLY GAMING & SYSTEMS A NEVADA CORP
5013,8687,95.0,BALLY GAMING INC D B A BALLY GAMING & SYSTEMS,BALLY GAMING INC D B A BALLY GAMING & SYSTEMS A NEVADA CORP
114,124,93.10344827586206,PRECISION ENERGY SERVICES ULC,PRECISION ENERGY SERVICES INC
114,298,93.10344827586206,PRECISION ENERGY SERVICES ULC,PRECISION ENERGY SERVICES INC
124,298,100.0,PRECISION ENERGY SERVICES INC,PRECISION ENERGY SERVICES INC
5139,10033,100.0,PRECISION FABRICS GROUP INC,PRECISION FABRICS GROUP INC
6082,20135,100.0,PRECISION SCAN LLC,PRECISION SCAN LLC
12517,12518,95.0,PRECISION ENGINE PRODUCTS CORP,PRECISION PRODUCTS CORP
20130,20136,89.18367346938776,PRECISION EQUIPMENT CO INC,PRECISION SHOOTING EQUIPMENT INC
115,2899,100.0,PULLMAN CO,PULLMAN CO
115,9264,90.0,PULLMAN CO,PULLMAN CO DE CORP
2899,9264,90.0,PULLMAN CO,PULLMAN CO DE CORP
123,297,100.0,HIGH PRESSURE INTEGRITY INC,HIGH PRESSURE INTEGRITY INC
12274,15908,95.0,HIGH VOLTAGE ENGINEERING CORP,HIGH VOLTAGE ENGINEERING CORP A MA CORP
126,129,100.0,TIVO SOLUTIONS INC,TIVO SOLUTIONS INC
132,1647,90.0,QUANTUM CORP,QUANTUM CORP AS GRANTOR
132,2346,100.0,QUANTUM CORP,QUANTUM CORP
132,2583,95.0,QUANTUM CORP,QUANTUM DOT CORP
1647,2346,90.0,QUANTUM CORP AS GRANTOR,QUANTUM CORP
1648,1962,95.0,QUANTUM LTO HOLDINGS LLC AS GRANTOR,QUANTUM LTO HOLDINGS LLC
2346,2583,95.0,QUANTUM CORP,QUANTUM DOT CORP
6331,11058,95.55555555555556,QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE INC,QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE
407,7378,95.0,BELL SPORTS INC,BELL SPORTS CANADA INC
2026,3641,95.0,BELL & HOWELL LLC,BELL & HOWELL BCC LLC
2026,7376,90.9090909090909,BELL & HOWELL LLC,BELL & HOWELL CO
3748,8410,96.62921348314607,BELL & HOWELL MAIL & MESSAGING TECHNOLOGIES CO,BELL & HOWELL MAIL & MESSAGING TECHNOLOGIES
4897,7376,90.0,BELL & HOWELL CO A CORP OF DE,BELL & HOWELL CO
11314,14020,90.0,BELL & HOWELL PHILLIPSBURG CO,BELL & HOWELL PHILLIPSBURG CO A DELAWARE CORP
11315,17682,100.0,BELL HELMETS INC,BELL HELMETS INC
137,3072,90.0,LEAR CORP,LEAR CORP EEDS & INTERIORS
137,19292,90.0,LEAR CORP,LEAR CORP NOTTINGHAM LTD
137,19293,90.0,LEAR CORP,LEAR CORP GMBH
137,19294,90.0,LEAR CORP,LEAR CORP ITALIA SRL
137,19295,90.0,LEAR CORP,LEAR CORP SWEDENAB
142,13441,100.0,NEWPORT CORP,NEWPORT CORP
7668,11665,90.0,NEWPORT MEDIA INC,NEWPORT MEDIA INC A CALIFORNIA CORP
7668,11666,90.0,NEWPORT MEDIA INC,NEWPORT MEDIA INC A DELAWARE CORP
143,625,95.0,ENTEGRIS INC,ENTEGRIS GP INC
147,19389,95.0,M CUBED TECHNOLOGIES INC,M TECHNOLOGIES INC
1333,19390,100.0,M P PUMPS INC,M P PUMPS INC
1333,19391,90.0,M P PUMPS INC,M P PUMPS INC A MICHIGAN CORP
13342,19385,90.0,M & D INDUSTRIES INC,M & D INDUSTRIES INC F K A M & D BALLOONS INC & D B A M & D FLEXOGRAPHIC PRINTERS INC
13342,19386,90.0,M & D INDUSTRIES INC,M & D INDUSTRIES INC F K A M & D BALLOONS INC & D B A M & D FLEXOGRAPHIC PRINTERS INC
19385,19386,100.0,M & D INDUSTRIES INC F K A M & D BALLOONS INC & D B A M & D FLEXOGRAPHIC PRINTERS INC,M & D INDUSTRIES INC F K A M & D BALLOONS INC & D B A M & D FLEXOGRAPHIC PRINTERS INC
19390,19391,90.0,M P PUMPS INC,M P PUMPS INC A MICHIGAN CORP
149,1787,89.86486486486486,SEMICONDUCTOR COMPONENTS INDUSTRIES LLC,SEMICONDUCTOR COMPONENTS INDUSTRIES OF RHODE ISLAND INC
150,207,95.0,CALLAWAY GOLF CO,CALLAWAY GOLF SALES CO
155,2215,95.0,LUCENT TECHNOLOGIES INC DE CORP,LUCENT TECHNOLOGIES INC
155,16184,91.17647058823529,LUCENT TECHNOLOGIES INC DE CORP,LUCENT TECHNOLOGIES INC DELAWARE CORP
155,19369,90.16949152542372,LUCENT TECHNOLOGIES INC DE CORP,LUCENT TECHNOLOGIES INC A DELAWARE CORP
2215,16184,90.0,LUCENT TECHNOLOGIES INC,LUCENT TECHNOLOGIES INC DELAWARE CORP
2215,19369,90.0,LUCENT TECHNOLOGIES INC,LUCENT TECHNOLOGIES INC A DELAWARE CORP
16184,19369,97.36842105263158,LUCENT TECHNOLOGIES INC DELAWARE CORP,LUCENT TECHNOLOGIES INC A DELAWARE CORP
161,758,89.41176470588236,CHARTER COMMUNICATIONS OPERATING LLC,CHARTER COMMUNICATIONS OPERATING CAPITAL CORP
161,759,90.41095890410959,CHARTER COMMUNICATIONS OPERATING LLC,CHARTER COMMUNICATIONS PROPERTIES LLC
161,760,91.48148148148147,CHARTER COMMUNICATIONS OPERATING LLC,CHARTER COMMUNICATIONS V LLC
161,762,89.81818181818181,CHARTER COMMUNICATIONS OPERATING LLC,CHARTER COMMUNICATIONS VI LLC
161,763,88.21428571428571,CHARTER COMMUNICATIONS OPERATING LLC,CHARTER COMMUNICATIONS VII LLC
161,764,95.0,CHARTER COMMUNICATIONS OPERATING LLC,CHARTER COMMUNICATIONS LLC
714,715,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES CA LLC
714,716,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES CO LLC
714,717,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES CT LLC
714,718,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES GA LLC
714,719,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES IL LLC
714,720,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES IN LLC
714,721,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES KY LLC
714,722,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES LA LLC
714,723,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MA LLC
714,724,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MD LLC
714,725,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MI LLC
714,726,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MN LLC
714,727,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MO LLC
714,728,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MS LLC
714,729,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES MT LLC
714,730,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES NC LLC
714,731,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES NE LLC
714,732,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES NH LLC
714,733,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES NV LLC
714,734,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES NY LLC
714,735,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES OH LLC
714,736,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES OR LLC
714,737,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES PA LLC
714,738,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES SC LLC
714,739,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES TN LLC
714,740,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES TX LLC
714,741,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES UT LLC
714,742,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES VA LLC
714,743,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES VT LLC
714,744,96.875,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES WA LLC
714,745,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES WI LLC
714,746,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES WV LLC
714,747,93.75,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES WY LLC
714,748,90.327868852459,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES VIII MI LLC
714,749,90.327868852459,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES VIII MN LLC
714,750,90.327868852459,CHARTER ADVANCED SERVICES AL LLC,CHARTER ADVANCED SERVICES VIII WI LLC
715,716,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES CO LLC
715,717,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES CT LLC
715,718,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES GA LLC
715,719,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES IL LLC
715,720,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES IN LLC
715,721,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES KY LLC
715,722,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES LA LLC
715,723,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MA LLC
715,724,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MD LLC
715,725,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MI LLC
715,726,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MN LLC
715,727,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MO LLC
715,728,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MS LLC
715,729,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES MT LLC
715,730,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES NC LLC
715,731,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES NE LLC
715,732,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES NH LLC
715,733,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES NV LLC
715,734,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES NY LLC
715,735,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES OH LLC
715,736,93.75,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES OR LLC
715,737,96.875,CHARTER ADVANCED SERVICES CA LLC,CHARTER ADVANCED SERVICES PA LLC
